foi_name	foi_obs	n_fois	bg_obs	n_bgs	odds_ratio	p_val	test_type		
Height	0	514	5	14182	0.00	1.00e+00	Fisher-Exact		
Hematological_and_biochemical_traits	0	27	5	14182	0.00	1.00e+00	Fisher-Exact		
Hematological_parameters	0	19	5	14182	0.00	1.00e+00	Fisher-Exact		
Hematology_traits	0	30	5	14182	0.00	1.00e+00	Fisher-Exact		
Hemostatic_factors_and_hematological_phenotypes	0	29	5	14182	0.00	1.00e+00	Fisher-Exact		
Hepatitis_B	0	32	5	14182	0.00	1.00e+00	Fisher-Exact		
Hepatitis_B_vaccine_response	0	20	5	14182	0.00	1.00e+00	Fisher-Exact		
Hepatitis_B_viral_clearance	0	16	5	14182	0.00	1.00e+00	Fisher-Exact		
Hepatitis_C_induced_liver_cirrhosis	0	38	5	14182	0.00	1.00e+00	Fisher-Exact		
Hepatocellular_carcinoma	0	29	5	14182	0.00	1.00e+00	Fisher-Exact		
Hip_geometry	0	16	5	14182	0.00	1.00e+00	Fisher-Exact		
Hippocampal_atrophy	0	31	5	14182	0.00	1.00e+00	Fisher-Exact		
HIV-1_control	0	138	5	14182	0.00	1.00e+00	Fisher-Exact		
HIV-1_susceptibility	0	15	5	14182	0.00	1.00e+00	Fisher-Exact		
Hodgkins_lymphoma	0	29	5	14182	0.00	1.00e+00	Fisher-Exact		
Hypertension	0	47	5	14182	0.00	1.00e+00	Fisher-Exact		
Hypothyroidism	0	33	5	14182	0.00	1.00e+00	Fisher-Exact		
IgA_nephropathy	0	26	5	14182	0.00	1.00e+00	Fisher-Exact		
IgE_grass_sensitization	0	15	5	14182	0.00	1.00e+00	Fisher-Exact		
IgE_levels	0	41	5	14182	0.00	1.00e+00	Fisher-Exact		
IgG_glycosylation	0	473	5	14182	0.00	1.00e+00	Fisher-Exact		
Immune_reponse_to_smallpox_secreted_IFN-alpha	0	39	5	14182	0.00	1.00e+00	Fisher-Exact		
Immune_reponse_to_smallpox_secreted_IL-2	0	17	5	14182	0.00	1.00e+00	Fisher-Exact		
Immune_response_to_smallpox_vaccine_IL-6	0	46	5	14182	0.00	1.00e+00	Fisher-Exact		
Immunoglobulin_A	0	23	5	14182	0.00	1.00e+00	Fisher-Exact		
Inattentive_symptoms	0	15	5	14182	0.00	1.00e+00	Fisher-Exact		
Inflammatory_biomarkers	0	26	5	14182	0.00	1.00e+00	Fisher-Exact		
Inflammatory_bowel_disease	0	128	5	14182	0.00	1.00e+00	Fisher-Exact		
Information_processing_speed	1	25	5	14182	147.43	8.78e-03	Fisher-Exact		
Intelligence	0	55	5	14182	0.00	1.00e+00	Fisher-Exact		
Interstitial_lung_disease	0	24	5	14182	0.00	1.00e+00	Fisher-Exact		
Iron_status_biomarkers	0	30	5	14182	0.00	1.00e+00	Fisher-Exact		
Kawasaki_disease	0	25	5	14182	0.00	1.00e+00	Fisher-Exact		
LDL_cholesterol	0	93	5	14182	0.00	1.00e+00	Fisher-Exact		
Lipid_metabolism_phenotypes	0	47	5	14182	0.00	1.00e+00	Fisher-Exact		
Lipoprotein-associated_phospholipase_A2_activity_and_mass	0	19	5	14182	0.00	1.00e+00	Fisher-Exact		
Liver_enzyme_levels_gamma-glutamyl_transferase	0	26	5	14182	0.00	1.00e+00	Fisher-Exact		
Longevity	0	43	5	14182	0.00	1.00e+00	Fisher-Exact		
Lung_adenocarcinoma	0	29	5	14182	0.00	1.00e+00	Fisher-Exact		
Lung_cancer	0	43	5	14182	0.00	1.00e+00	Fisher-Exact		
Lymphoma	0	47	5	14182	0.00	1.00e+00	Fisher-Exact		
Major_depressive_disorder	0	75	5	14182	0.00	1.00e+00	Fisher-Exact		
Mean_corpuscular_hemoglobin	0	30	5	14182	0.00	1.00e+00	Fisher-Exact		
Mean_corpuscular_volume	0	38	5	14182	0.00	1.00e+00	Fisher-Exact		
Mean_platelet_volume	0	51	5	14182	0.00	1.00e+00	Fisher-Exact		
Melanoma	0	18	5	14182	0.00	1.00e+00	Fisher-Exact		
Menarche_age_at_onset	0	65	5	14182	0.00	1.00e+00	Fisher-Exact		
Menopause_age_at_onset	0	46	5	14182	0.00	1.00e+00	Fisher-Exact		
Metabolic_syndrome	0	51	5	14182	0.00	1.00e+00	Fisher-Exact		
Metabolic_syndrome_bivariate_traits	0	15	5	14182	0.00	1.00e+00	Fisher-Exact		
Metabolic_traits	0	48	5	14182	0.00	1.00e+00	Fisher-Exact		
Metabolite_levels	0	98	5	14182	0.00	1.00e+00	Fisher-Exact		
Metabolite_levels_HVA-MHPG_ratio	0	25	5	14182	0.00	1.00e+00	Fisher-Exact		
Metabolite_levels_MHPG	0	20	5	14182	0.00	1.00e+00	Fisher-Exact		
Methotrexate_phramacokinetics_acute_lymphoblastic_leukemia	0	21	5	14182	0.00	1.00e+00	Fisher-Exact		
Migraine	0	70	5	14182	0.00	1.00e+00	Fisher-Exact		
Migraine_clinic-based	0	37	5	14182	0.00	1.00e+00	Fisher-Exact		
Migraine_with_aura	0	23	5	14182	0.00	1.00e+00	Fisher-Exact		
Migraine_without_aura	0	43	5	14182	0.00	1.00e+00	Fisher-Exact		
Multiple_myeloma_IgH_translocation	0	22	5	14182	0.00	1.00e+00	Fisher-Exact		
Multiple_sclerosis	0	211	5	14182	0.00	1.00e+00	Fisher-Exact		
Multiple_sclerosis_OCB_status	0	42	5	14182	0.00	1.00e+00	Fisher-Exact		
Myopia_pathological	0	77	5	14182	0.00	1.00e+00	Fisher-Exact		
Nasopharyngeal_carcinoma	0	47	5	14182	0.00	1.00e+00	Fisher-Exact		
Nephropathy	0	30	5	14182	0.00	1.00e+00	Fisher-Exact		
Neutrophil_count	0	22	5	14182	0.00	1.00e+00	Fisher-Exact		
Nodular_sclerosis_Hodgkin_lymphoma	0	36	5	14182	0.00	1.00e+00	Fisher-Exact		
Non-alcoholic_fatty_liver_disease_histology_other	0	19	5	14182	0.00	1.00e+00	Fisher-Exact		
Non-small_cell_lung_cancer	0	19	5	14182	0.00	1.00e+00	Fisher-Exact		
O2V5HT~F	0	16	5	14182	0.00	1.00e+00	Fisher-Exact		
Obesity	0	77	5	14182	0.00	1.00e+00	Fisher-Exact		
Obesity_early_onset_extreme	0	19	5	14182	0.00	1.00e+00	Fisher-Exact		
Obesity_extreme	0	19	5	14182	0.00	1.00e+00	Fisher-Exact		
Obesity-related_traits	0	847	5	14182	0.00	1.00e+00	Fisher-Exact		
Orofacial_clefts	0	45	5	14182	0.00	1.00e+00	Fisher-Exact		
Pancreatic_cancer	0	39	5	14182	0.00	1.00e+00	Fisher-Exact		
Panic_disorder	0	17	5	14182	0.00	1.00e+00	Fisher-Exact		
Parkinsons_disease	0	87	5	14182	0.00	1.00e+00	Fisher-Exact		
Periodontal_microbiota	0	15	5	14182	0.00	1.00e+00	Fisher-Exact		
Personality_dimensions	0	20	5	14182	0.00	1.00e+00	Fisher-Exact		
Phospholipid_levels_plasma	0	71	5	14182	0.00	1.00e+00	Fisher-Exact		
Platelet_aggregation	0	19	5	14182	0.00	1.00e+00	Fisher-Exact		
Platelet_counts	0	85	5	14182	0.00	1.00e+00	Fisher-Exact		
PLF201~O	0	15	5	14182	0.00	1.00e+00	Fisher-Exact		
Post-traumatic_stress_disorder_asjusted_for_relatedness	0	15	5	14182	0.00	1.00e+00	Fisher-Exact		
Preeclampsia	0	24	5	14182	0.00	1.00e+00	Fisher-Exact		
Primary_biliary_cirrhosis	1	68	5	14182	52.65	2.37e-02	Fisher-Exact		
Primary_tooth_development_number_of_teeth	0	20	5	14182	0.00	1.00e+00	Fisher-Exact		
Primary_tooth_development_time_to_first_tooth_eruption	0	19	5	14182	0.00	1.00e+00	Fisher-Exact		
PR_interval	0	26	5	14182	0.00	1.00e+00	Fisher-Exact		
Prostate_cancer	0	114	5	14182	0.00	1.00e+00	Fisher-Exact		
Prostate_cancer_gene_x_gene_interaction	0	56	5	14182	0.00	1.00e+00	Fisher-Exact		
Protein_quantitative_trait_loci	0	54	5	14182	0.00	1.00e+00	Fisher-Exact		
Psoriasis	0	63	5	14182	0.00	1.00e+00	Fisher-Exact		
Pubertal_anthropometrics	0	34	5	14182	0.00	1.00e+00	Fisher-Exact		
Pulmonary_function	0	85	5	14182	0.00	1.00e+00	Fisher-Exact		
Pulmonary_function_decline	0	39	5	14182	0.00	1.00e+00	Fisher-Exact		
Pulmonary_function_interaction	0	74	5	14182	0.00	1.00e+00	Fisher-Exact		
QT_interval	0	76	5	14182	0.00	1.00e+00	Fisher-Exact		
QT_interval_interaction	0	17	5	14182	0.00	1.00e+00	Fisher-Exact		
Quantitative_traits	0	28	5	14182	0.00	1.00e+00	Fisher-Exact		
Red_blood_cell_traits	1	60	5	14182	59.82	2.10e-02	Fisher-Exact		
Refractive_error	0	29	5	14182	0.00	1.00e+00	Fisher-Exact		
Renal_function-related_traits_BUN	0	15	5	14182	0.00	1.00e+00	Fisher-Exact		
Renal_function-related_traits_eGRFcrea	0	15	5	14182	0.00	1.00e+00	Fisher-Exact		
Response_to_amphetamines	0	91	5	14182	0.00	1.00e+00	Fisher-Exact		
Response_to_angiotensin_II_receptor_blocker_therapy	0	25	5	14182	0.00	1.00e+00	Fisher-Exact		
Response_to_antidepressant_treatment	0	22	5	14182	0.00	1.00e+00	Fisher-Exact		
Response_to_antipsychotic_therapy_extrapyramidal_side_effects	0	18	5	14182	0.00	1.00e+00	Fisher-Exact		
Response_to_antipsychotic_treatment	0	61	5	14182	0.00	1.00e+00	Fisher-Exact		
Response_to_citalopram_treatment	0	18	5	14182	0.00	1.00e+00	Fisher-Exact		
Response_to_hepatitis_C_treatment	0	15	5	14182	0.00	1.00e+00	Fisher-Exact		
Response_to_statin_therapy	0	39	5	14182	0.00	1.00e+00	Fisher-Exact		
Response_to_taxane_treatment_docetaxel	0	16	5	14182	0.00	1.00e+00	Fisher-Exact		
Response_to_tocilizumab_in_rheumatoid_arthritis	0	28	5	14182	0.00	1.00e+00	Fisher-Exact		
Retinopathy_in_non-diabetics	0	16	5	14182	0.00	1.00e+00	Fisher-Exact		
Rheumatoid_arthritis	0	153	5	14182	0.00	1.00e+00	Fisher-Exact		
RR_interval_heart_rate	0	25	5	14182	0.00	1.00e+00	Fisher-Exact		
Schizophrenia	0	154	5	14182	0.00	1.00e+00	Fisher-Exact		
Select_biomarker_traits	0	19	5	14182	0.00	1.00e+00	Fisher-Exact		
Self-reported_allergy	0	45	5	14182	0.00	1.00e+00	Fisher-Exact		
Sex_hormone-binding_globulin_levels	0	25	5	14182	0.00	1.00e+00	Fisher-Exact		
Smoking_behavior	0	41	5	14182	0.00	1.00e+00	Fisher-Exact		
Stevens-Johnson_syndrome_and_toxic_epidermal_necrolysis_SJS-TEN	0	33	5	14182	0.00	1.00e+00	Fisher-Exact		
Subcutaneous_adipose_tissue	0	37	5	14182	0.00	1.00e+00	Fisher-Exact		
Sudden_cardiac_arrest	0	50	5	14182	0.00	1.00e+00	Fisher-Exact		
Systemic_lupus_erythematosus	0	141	5	14182	0.00	1.00e+00	Fisher-Exact		
Systemic_lupus_erythematosus_and_Systemic_sclerosis	0	20	5	14182	0.00	1.00e+00	Fisher-Exact		
Systemic_sclerosis	0	65	5	14182	0.00	1.00e+00	Fisher-Exact		
Systolic_blood_pressure	0	35	5	14182	0.00	1.00e+00	Fisher-Exact		
Tanning	0	15	5	14182	0.00	1.00e+00	Fisher-Exact		
Telomere_length	0	22	5	14182	0.00	1.00e+00	Fisher-Exact		
Temperament	0	16	5	14182	0.00	1.00e+00	Fisher-Exact		
Testicular_germ_cell_tumor	0	21	5	14182	0.00	1.00e+00	Fisher-Exact		
Thiazide-induced_adverse_metabolic_effects_in_hypertensive_patients	0	59	5	14182	0.00	1.00e+00	Fisher-Exact		
Thyroid_hormone_levels	0	26	5	14182	0.00	1.00e+00	Fisher-Exact		
Total_ventricular_volume	0	19	5	14182	0.00	1.00e+00	Fisher-Exact		
Triglycerides	0	89	5	14182	0.00	1.00e+00	Fisher-Exact		
Tuberculosis	0	15	5	14182	0.00	1.00e+00	Fisher-Exact		
Type_1_diabetes	0	95	5	14182	0.00	1.00e+00	Fisher-Exact		
Type_1_diabetes_autoantibodies	0	22	5	14182	0.00	1.00e+00	Fisher-Exact		
Type_2_diabetes	0	148	5	14182	0.00	1.00e+00	Fisher-Exact		
Ulcerative_colitis	0	179	5	14182	0.00	1.00e+00	Fisher-Exact		
Urate_levels	0	73	5	14182	0.00	1.00e+00	Fisher-Exact		
Uric_acid_levels	0	34	5	14182	0.00	1.00e+00	Fisher-Exact		
Venous_thromboembolism	0	16	5	14182	0.00	1.00e+00	Fisher-Exact		
Ventricular_conduction	0	25	5	14182	0.00	1.00e+00	Fisher-Exact		
Visceral_adipose_tissue_adjusted_for_BMI	0	48	5	14182	0.00	1.00e+00	Fisher-Exact		
Visceral_adipose_tissue-subcutaneous_adipose_tissue_ratio	0	40	5	14182	0.00	1.00e+00	Fisher-Exact		
Visceral_fat	0	45	5	14182	0.00	1.00e+00	Fisher-Exact		
Vitiligo	0	68	5	14182	0.00	1.00e+00	Fisher-Exact		
Waist_circumference	0	17	5	14182	0.00	1.00e+00	Fisher-Exact		
Waist-hip_ratio	0	26	5	14182	0.00	1.00e+00	Fisher-Exact		
Weight	0	39	5	14182	0.00	1.00e+00	Fisher-Exact		
White_blood_cell_count	0	37	5	14182	0.00	1.00e+00	Fisher-Exact		
White_blood_cell_types	0	32	5	14182	0.00	1.00e+00	Fisher-Exact		
Word_reading	0	15	5	14182	0.00	1.00e+00	Fisher-Exact		
###POLR3G	No Description###
Activated_partial_thromboplastin_time	0	17	2	14182	0.00	1.00e+00	Fisher-Exact		
Acute_lymphoblastic_leukemia_childhood	0	37	2	14182	0.00	1.00e+00	Fisher-Exact		
Adiponectin_levels	0	44	2	14182	0.00	1.00e+00	Fisher-Exact		
Age-related_macular_degeneration	0	124	2	14182	0.00	1.00e+00	Fisher-Exact		
Age-related_macular_degeneration_CNV	0	18	2	14182	0.00	1.00e+00	Fisher-Exact		
Age-related_macular_degeneration_GA	0	21	2	14182	0.00	1.00e+00	Fisher-Exact		
AIDS_progression	0	25	2	14182	0.00	1.00e+00	Fisher-Exact		
Airflow_obstruction	0	30	2	14182	0.00	1.00e+00	Fisher-Exact		
Alcohol_consumption	0	21	2	14182	0.00	1.00e+00	Fisher-Exact		
Alcohol_dependence	0	22	2	14182	0.00	1.00e+00	Fisher-Exact		
Allergic_sensitization	0	22	2	14182	0.00	1.00e+00	Fisher-Exact		
Alzheimers_disease	0	67	2	14182	0.00	1.00e+00	Fisher-Exact		
Alzheimers_disease_biomarkers	0	21	2	14182	0.00	1.00e+00	Fisher-Exact		
Alzheimers_disease_cognitive_decline	0	44	2	14182	0.00	1.00e+00	Fisher-Exact		
Alzheimers_disease_late_onset	0	35	2	14182	0.00	1.00e+00	Fisher-Exact		
Amyotrophic_lateral_sclerosis	0	54	2	14182	0.00	1.00e+00	Fisher-Exact		
Ankylosing_spondylitis	0	33	2	14182	0.00	1.00e+00	Fisher-Exact		
Anorexia_nervosa	0	24	2	14182	0.00	1.00e+00	Fisher-Exact		
Antineutrophil_cytoplasmic_antibody-associated_vasculitis	0	26	2	14182	0.00	1.00e+00	Fisher-Exact		
Asthma	0	128	2	14182	0.00	1.00e+00	Fisher-Exact		
Atopic_dermatitis	0	51	2	14182	0.00	1.00e+00	Fisher-Exact		
Atrial_fibrillation	0	20	2	14182	0.00	1.00e+00	Fisher-Exact		
Attention_deficit_hyperactivity_disorder	0	75	2	14182	0.00	1.00e+00	Fisher-Exact		
Attention_deficit_hyperactivity_disorder_and_conduct_disorder	0	26	2	14182	0.00	1.00e+00	Fisher-Exact		
Attention_deficit_hyperactivity_disorder_combined_symptoms	0	21	2	14182	0.00	1.00e+00	Fisher-Exact		
Attention_deficit_hyperactivity_disorder_hyperactivity-impulsivity_symptoms	0	25	2	14182	0.00	1.00e+00	Fisher-Exact		
Attention_deficit_hyperactivity_disorder_inattention_symptoms	0	22	2	14182	0.00	1.00e+00	Fisher-Exact		
Autism_spectrum_disorder_attention_deficit-hyperactivity_disorder_bipolar_disorder_major_depressive_disorder_and_schizophrenia_combined	0	106	2	14182	0.00	1.00e+00	Fisher-Exact		
Behcets_disease	0	30	2	14182	0.00	1.00e+00	Fisher-Exact		
Beta-2_microglubulin_plasma_levels	0	38	2	14182	0.00	1.00e+00	Fisher-Exact		
Bilirubin_levels	0	45	2	14182	0.00	1.00e+00	Fisher-Exact		
Biochemical_measures	0	16	2	14182	0.00	1.00e+00	Fisher-Exact		
Bipolar_disorder	0	125	2	14182	0.00	1.00e+00	Fisher-Exact		
Bipolar_disorder_and_schizophrenia	0	133	2	14182	0.00	1.00e+00	Fisher-Exact		
Bipolar_disorder_mood-incongruent	0	16	2	14182	0.00	1.00e+00	Fisher-Exact		
Blood_pressure	0	57	2	14182	0.00	1.00e+00	Fisher-Exact		
Body_mass_index	0	124	2	14182	0.00	1.00e+00	Fisher-Exact		
Bone_mineral_density	0	98	2	14182	0.00	1.00e+00	Fisher-Exact		
Bone_mineral_density_hip	0	26	2	14182	0.00	1.00e+00	Fisher-Exact		
Bone_mineral_density_spine	0	33	2	14182	0.00	1.00e+00	Fisher-Exact		
Brain_structure	0	21	2	14182	0.00	1.00e+00	Fisher-Exact		
Breast_cancer	0	140	2	14182	0.00	1.00e+00	Fisher-Exact		
Breast_size	0	31	2	14182	0.00	1.00e+00	Fisher-Exact		
Bulimia_nervosa	0	23	2	14182	0.00	1.00e+00	Fisher-Exact		
Capecitabine_sensitivity	0	24	2	14182	0.00	1.00e+00	Fisher-Exact		
Cardiac_hypertrophy	0	26	2	14182	0.00	1.00e+00	Fisher-Exact		
Cardiac_Troponin-T_levels	0	17	2	14182	0.00	1.00e+00	Fisher-Exact		
Cardiovascular_disease_risk_factors	0	34	2	14182	0.00	1.00e+00	Fisher-Exact		
Celiac_disease	0	49	2	14182	0.00	1.00e+00	Fisher-Exact		
Celiac_disease_and_Rheumatoid_arthritis	0	15	2	14182	0.00	1.00e+00	Fisher-Exact		
Cervical_cancer	0	34	2	14182	0.00	1.00e+00	Fisher-Exact		
Cholesterol_total	0	71	2	14182	0.00	1.00e+00	Fisher-Exact		
Chronic_hepatitis_B_infection	0	45	2	14182	0.00	1.00e+00	Fisher-Exact		
Chronic_kidney_disease	0	29	2	14182	0.00	1.00e+00	Fisher-Exact		
Chronic_lymphocytic_leukemia	0	57	2	14182	0.00	1.00e+00	Fisher-Exact		
Chronic_obstructive_pulmonary_disease	0	20	2	14182	0.00	1.00e+00	Fisher-Exact		
Chronic_obstructive_pulmonary_disease-related_biomarkers	0	55	2	14182	0.00	1.00e+00	Fisher-Exact		
Cognitive_performance	0	124	2	14182	0.00	1.00e+00	Fisher-Exact		
Colorectal_cancer	0	47	2	14182	0.00	1.00e+00	Fisher-Exact		
Common_traits_Other	0	22	2	14182	0.00	1.00e+00	Fisher-Exact		
Complement_C3_and_C4_levels	0	58	2	14182	0.00	1.00e+00	Fisher-Exact		
Conduct_disorder_interaction	0	15	2	14182	0.00	1.00e+00	Fisher-Exact		
Corneal_astigmatism	0	30	2	14182	0.00	1.00e+00	Fisher-Exact		
Corneal_structure	0	31	2	14182	0.00	1.00e+00	Fisher-Exact		
Coronary_heart_disease	1	157	2	14182	89.90	2.20e-02	Fisher-Exact		
C-reactive_protein	0	46	2	14182	0.00	1.00e+00	Fisher-Exact		
Crohns_disease	0	232	2	14182	0.00	1.00e+00	Fisher-Exact		
D-dimer_levels	0	15	2	14182	0.00	1.00e+00	Fisher-Exact		
Dental_caries	0	65	2	14182	0.00	1.00e+00	Fisher-Exact		
Diabetic_retinopathy	0	28	2	14182	0.00	1.00e+00	Fisher-Exact		
Dialysis-related_mortality	0	26	2	14182	0.00	1.00e+00	Fisher-Exact		
Diastolic_blood_pressure	0	36	2	14182	0.00	1.00e+00	Fisher-Exact		
Disc_degeneration_lumbar	0	112	2	14182	0.00	1.00e+00	Fisher-Exact		
DNA_methylation_variation	0	19	2	14182	0.00	1.00e+00	Fisher-Exact		
Eating_disorders	0	15	2	14182	0.00	1.00e+00	Fisher-Exact		
Economic_and_political_preferences	0	17	2	14182	0.00	1.00e+00	Fisher-Exact		
Economic_and_political_preferences_environmentalism	0	21	2	14182	0.00	1.00e+00	Fisher-Exact		
Economic_and_political_preferences_immigration-crime	0	15	2	14182	0.00	1.00e+00	Fisher-Exact		
Electrocardiographic_traits	0	19	2	14182	0.00	1.00e+00	Fisher-Exact		
Endometriosis	0	27	2	14182	0.00	1.00e+00	Fisher-Exact		
End-stage_coagulation	0	23	2	14182	0.00	1.00e+00	Fisher-Exact		
Erectile_dysfunction_and_prostate_cancer_treatment	0	23	2	14182	0.00	1.00e+00	Fisher-Exact		
Estradiol_plasma_levels_breast_cancer	0	18	2	14182	0.00	1.00e+00	Fisher-Exact		
Fasting_glucose-related_traits	0	17	2	14182	0.00	1.00e+00	Fisher-Exact		
Fasting_glucose-related_traits_interaction_with_BMI	0	31	2	14182	0.00	1.00e+00	Fisher-Exact		
Fasting_insulin-related_traits_interaction_with_BMI	0	20	2	14182	0.00	1.00e+00	Fisher-Exact		
F-cell_distribution	0	30	2	14182	0.00	1.00e+00	Fisher-Exact		
Follicular_lymphoma	0	22	2	14182	0.00	1.00e+00	Fisher-Exact		
Glycated_hemoglobin_levels	0	17	2	14182	0.00	1.00e+00	Fisher-Exact		
Graves_disease	0	79	2	14182	0.00	1.00e+00	Fisher-Exact		
Hair_morphology	0	15	2	14182	0.00	1.00e+00	Fisher-Exact		
HDL_cholesterol	0	106	2	14182	0.00	1.00e+00	Fisher-Exact		
Heart_failure	0	17	2	14182	0.00	1.00e+00	Fisher-Exact		
Heart_rate	0	37	2	14182	0.00	1.00e+00	Fisher-Exact		
Height	0	514	2	14182	0.00	1.00e+00	Fisher-Exact		
Hematological_and_biochemical_traits	0	27	2	14182	0.00	1.00e+00	Fisher-Exact		
Hematological_parameters	0	19	2	14182	0.00	1.00e+00	Fisher-Exact		
Hematology_traits	0	30	2	14182	0.00	1.00e+00	Fisher-Exact		
Hemostatic_factors_and_hematological_phenotypes	0	29	2	14182	0.00	1.00e+00	Fisher-Exact		
Hepatitis_B	0	32	2	14182	0.00	1.00e+00	Fisher-Exact		
Hepatitis_B_vaccine_response	0	20	2	14182	0.00	1.00e+00	Fisher-Exact		
Hepatitis_B_viral_clearance	0	16	2	14182	0.00	1.00e+00	Fisher-Exact		
Hepatitis_C_induced_liver_cirrhosis	0	38	2	14182	0.00	1.00e+00	Fisher-Exact		
Hepatocellular_carcinoma	0	29	2	14182	0.00	1.00e+00	Fisher-Exact		
Hip_geometry	0	16	2	14182	0.00	1.00e+00	Fisher-Exact		
Hippocampal_atrophy	0	31	2	14182	0.00	1.00e+00	Fisher-Exact		
HIV-1_control	0	138	2	14182	0.00	1.00e+00	Fisher-Exact		
HIV-1_susceptibility	0	15	2	14182	0.00	1.00e+00	Fisher-Exact		
Hodgkins_lymphoma	0	29	2	14182	0.00	1.00e+00	Fisher-Exact		
Hypertension	0	47	2	14182	0.00	1.00e+00	Fisher-Exact		
Hypothyroidism	0	33	2	14182	0.00	1.00e+00	Fisher-Exact		
IgA_nephropathy	0	26	2	14182	0.00	1.00e+00	Fisher-Exact		
IgE_grass_sensitization	0	15	2	14182	0.00	1.00e+00	Fisher-Exact		
IgE_levels	0	41	2	14182	0.00	1.00e+00	Fisher-Exact		
IgG_glycosylation	0	473	2	14182	0.00	1.00e+00	Fisher-Exact		
Immune_reponse_to_smallpox_secreted_IFN-alpha	0	39	2	14182	0.00	1.00e+00	Fisher-Exact		
Immune_reponse_to_smallpox_secreted_IL-2	0	17	2	14182	0.00	1.00e+00	Fisher-Exact		
Immune_response_to_smallpox_vaccine_IL-6	0	46	2	14182	0.00	1.00e+00	Fisher-Exact		
Immunoglobulin_A	0	23	2	14182	0.00	1.00e+00	Fisher-Exact		
Inattentive_symptoms	0	15	2	14182	0.00	1.00e+00	Fisher-Exact		
Inflammatory_biomarkers	0	26	2	14182	0.00	1.00e+00	Fisher-Exact		
Inflammatory_bowel_disease	0	128	2	14182	0.00	1.00e+00	Fisher-Exact		
Information_processing_speed	0	25	2	14182	0.00	1.00e+00	Fisher-Exact		
Intelligence	0	55	2	14182	0.00	1.00e+00	Fisher-Exact		
Interstitial_lung_disease	0	24	2	14182	0.00	1.00e+00	Fisher-Exact		
Iron_status_biomarkers	0	30	2	14182	0.00	1.00e+00	Fisher-Exact		
Kawasaki_disease	0	25	2	14182	0.00	1.00e+00	Fisher-Exact		
LDL_cholesterol	0	93	2	14182	0.00	1.00e+00	Fisher-Exact		
Lipid_metabolism_phenotypes	0	47	2	14182	0.00	1.00e+00	Fisher-Exact		
Lipoprotein-associated_phospholipase_A2_activity_and_mass	0	19	2	14182	0.00	1.00e+00	Fisher-Exact		
Liver_enzyme_levels_gamma-glutamyl_transferase	0	26	2	14182	0.00	1.00e+00	Fisher-Exact		
Longevity	0	43	2	14182	0.00	1.00e+00	Fisher-Exact		
Lung_adenocarcinoma	0	29	2	14182	0.00	1.00e+00	Fisher-Exact		
Lung_cancer	0	43	2	14182	0.00	1.00e+00	Fisher-Exact		
Lymphoma	0	47	2	14182	0.00	1.00e+00	Fisher-Exact		
Major_depressive_disorder	0	75	2	14182	0.00	1.00e+00	Fisher-Exact		
Mean_corpuscular_hemoglobin	0	30	2	14182	0.00	1.00e+00	Fisher-Exact		
Mean_corpuscular_volume	0	38	2	14182	0.00	1.00e+00	Fisher-Exact		
Mean_platelet_volume	0	51	2	14182	0.00	1.00e+00	Fisher-Exact		
Melanoma	0	18	2	14182	0.00	1.00e+00	Fisher-Exact		
Menarche_age_at_onset	0	65	2	14182	0.00	1.00e+00	Fisher-Exact		
Menopause_age_at_onset	0	46	2	14182	0.00	1.00e+00	Fisher-Exact		
Metabolic_syndrome	0	51	2	14182	0.00	1.00e+00	Fisher-Exact		
Metabolic_syndrome_bivariate_traits	0	15	2	14182	0.00	1.00e+00	Fisher-Exact		
Metabolic_traits	0	48	2	14182	0.00	1.00e+00	Fisher-Exact		
Metabolite_levels	0	98	2	14182	0.00	1.00e+00	Fisher-Exact		
Metabolite_levels_HVA-MHPG_ratio	0	25	2	14182	0.00	1.00e+00	Fisher-Exact		
Metabolite_levels_MHPG	0	20	2	14182	0.00	1.00e+00	Fisher-Exact		
Methotrexate_phramacokinetics_acute_lymphoblastic_leukemia	0	21	2	14182	0.00	1.00e+00	Fisher-Exact		
Migraine	0	70	2	14182	0.00	1.00e+00	Fisher-Exact		
Migraine_clinic-based	0	37	2	14182	0.00	1.00e+00	Fisher-Exact		
Migraine_with_aura	0	23	2	14182	0.00	1.00e+00	Fisher-Exact		
Migraine_without_aura	0	43	2	14182	0.00	1.00e+00	Fisher-Exact		
Multiple_myeloma_IgH_translocation	0	22	2	14182	0.00	1.00e+00	Fisher-Exact		
Multiple_sclerosis	0	211	2	14182	0.00	1.00e+00	Fisher-Exact		
Multiple_sclerosis_OCB_status	0	42	2	14182	0.00	1.00e+00	Fisher-Exact		
Myopia_pathological	1	77	2	14182	185.58	1.08e-02	Fisher-Exact		
Nasopharyngeal_carcinoma	0	47	2	14182	0.00	1.00e+00	Fisher-Exact		
Nephropathy	0	30	2	14182	0.00	1.00e+00	Fisher-Exact		
Neutrophil_count	0	22	2	14182	0.00	1.00e+00	Fisher-Exact		
Nodular_sclerosis_Hodgkin_lymphoma	0	36	2	14182	0.00	1.00e+00	Fisher-Exact		
Non-alcoholic_fatty_liver_disease_histology_other	0	19	2	14182	0.00	1.00e+00	Fisher-Exact		
Non-small_cell_lung_cancer	0	19	2	14182	0.00	1.00e+00	Fisher-Exact		
O2V5HT~F	0	16	2	14182	0.00	1.00e+00	Fisher-Exact		
